"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","AvOxy","Oxdebt","AnoxicArea","HypoxicArea"
1970,327551009166.667,6.15392757266667,3.37705934166667,-0.183122685,5.762917805,0.0800718306451613,18.6636169606119,0.140243692767693,13.70987825,0.0957190612115833,7.24454958343564,3844.7614165,3717.4669595,1434404091666.67,3.89384963983333,3.49048065,5.762917805,0.0800718306451613,18.7563211409184,0.15858931881292,3844.7614165,3717.4669595,5.3569313905008,9.38870276248655e-09,12.3763487222222,0.966265596666667,0,0
1971,327117200000,5.24349140308333,3.40573279166667,-0.116924711,6.26114769714286,0.074442035483871,18.9541781096123,0.134117037948001,11.829619625,0.0628205499718333,7.3480540968016,3808.581935,3682.28085225,1432374158333.33,4.07517623416667,3.54074359166667,6.26114769714286,0.074442035483871,18.977533043248,0.150234801161198,3808.581935,3682.28085225,5.57733241815594,3.70881300446569e-09,12.8345675405405,0.342759557567568,0,0
1972,327739306666.667,4.96012286083333,3.44221481666667,-0.166295125,6.40026744821429,0.0645660983870968,19.2006622053042,0.132741633140281,10.992280075,0.112485006598792,7.29194088222076,3813.600564,3690.0576375,1435268375000,3.84969870916667,3.56532404166667,6.40026744821429,0.0645660983870968,19.1666369941283,0.147542349582741,3813.600564,3690.0576375,4.46969596934445,4.7310525583345e-09,12.9131960555556,0.29321542125,0,0
1973,327249676666.667,4.93876229916667,3.3966889,-0.174111715,6.91003571214286,0.0701350467741935,20.025525432091,0.141514925881865,11.1027002,0.151173346514667,7.26088707001078,3813.44360775,3690.978765,1432965050000,3.72330200583333,3.56334298333333,6.91003571214286,0.0701350467741935,19.7556105410163,0.158261728819618,3813.44360775,3690.978765,4.09129321270703,3.88986537777151e-09,12.8804870810811,0.364978335405405,0,0
1974,326431965000,4.99618770583333,3.38861236666667,-0.142273515,7.37687052428571,0.0737314258064516,20.4546698332812,0.143697123900873,11.743267975,0.158364124017125,7.2639174459459,3811.9132725,3686.63927,1429180716666.67,3.88628340333333,3.53890593333333,7.37687052428571,0.0737314258064516,20.268440003078,0.165068885205981,3811.9132725,3686.63927,5.14538477333292,5.5446803849092e-09,12.5708171111111,0.5066478625,0,0
1975,327729845833.333,5.05846485583333,3.38760665,-0.172757495,8.01880166321429,0.0886668032258065,21.0579212973106,0.144336235528208,11.599786625,0.066754324157625,7.34840748418238,3807.364023,3676.948715,1435249208333.33,3.6593670725,3.55744091666667,8.01880166321429,0.0886668032258065,20.9920305113039,0.168193145101475,3807.364023,3676.948715,6.00344133138139,2.78168084827894e-09,12.9662628378378,0.354891949459459,0,0
1976,327651121666.667,5.28161822333333,3.31845689166667,-0.01436397,7.79802026321429,0.0689524725806452,20.4048070743398,0.132035934441175,12.36353125,0.0606207315880833,7.28339000878208,3839.60104475,3716.340235,1434858108333.33,3.35049239166667,3.49369354166667,7.79802026321429,0.0689524725806452,20.5812214258742,0.154163859518414,3839.60104475,3716.340235,4.08598698121914,3.33640399833551e-09,12.9032858333333,0.354029950277778,0,0
1977,327054692500,4.589857645,3.24974798333333,-0.16946517,7.93357994321429,0.0707957596774194,20.8522941447786,0.15312594629409,10.743996725,0.207745513996583,7.16006696391807,3839.5651935,3708.62398,1432068866666.67,3.13042820916667,3.44834343333333,7.93357994321429,0.0707957596774194,20.6877304237727,0.167150134058337,3839.5651935,3708.62398,5.43155475330453,1.63286372538063e-09,12.9776227027027,0.421577137567568,0,0
1978,326902934166.667,4.94955065875,3.206854475,-0.16779749,8.06865149142857,0.0793989403225806,20.4320167876955,0.140695358265338,11.1869647,0.141213150283833,7.30392919426333,3798.257947,3675.32501,1431382775000,3.709359735,3.40074683333333,8.06865149142857,0.0793989403225806,20.5176609337572,0.167510121293158,3798.257947,3675.32501,4.25967085076511,9.03897675208272e-10,12.6943232777778,0.615374889722222,0,0
1979,327932623333.333,5.60590012358333,3.2385436,-0.15050145,8.0004083625,0.081466335483871,20.219668003715,0.142629977091688,11.592995375,0.0807472837150417,7.43352446940602,3762.227644,3630.56927,1436176825000,4.09523505583333,3.38947756666667,8.0004083625,0.081466335483871,20.3092293445646,0.166092278084013,3762.227644,3630.56927,6.12181124805414,3.49441474715219e-09,12.8602139459459,0.39673885972973,0,0
1980,327132357500,5.127241875,3.24504263333333,-0.005369585,7.77978621214286,0.07493695,20.1558001497804,0.140743514908361,11.909147375,0.124562135468442,7.37707063839065,3769.39003425,3638.629425,1432465608333.33,3.6804280675,3.37191844166667,7.77978621214286,0.07493695,20.1940856776431,0.158473708885647,3769.39003425,3638.629425,5.20026839679069,4.04716939087651e-09,12.9763323611111,0.199812578527778,0,0
1981,327155337500,5.66552545091667,3.26907208333333,-0.1176457495,7.65383881357143,0.069481464516129,20.5326507144869,0.145373458921477,12.604557025,0.16275073770475,7.35956596508013,3763.326645,3624.922275,1432549525000,3.558604875,3.40398919166667,7.65383881357143,0.069481464516129,20.4781102130096,0.167047100551242,3763.326645,3624.922275,5.56177554410312,6.84917123526449e-09,13.2853513513514,0.144886392108108,0,0
1982,328079911666.667,6.06071254058333,3.19320994166667,0.068444715,8.07639469785714,0.0844187274193548,20.5671390420532,0.146541228553913,13.759238625,0.0717300199665833,7.34777934026117,3805.721344,3671.5332875,1436918316666.67,4.02085757,3.32470171666667,8.07639469785714,0.0844187274193548,20.7787228165465,0.173250715873864,3805.721344,3671.5332875,5.71851067984276,2.2645496138857e-09,13.0385523611111,0.220297460388889,0,0
1983,327917273333.333,5.17604048166667,3.145748875,-0.13549867,8.23538428428571,0.0818833080645161,21.0388200204531,0.145812512146709,11.2430882,0.0693293167699167,7.37348881067097,3794.3639745,3656.40091,1436094241666.67,3.9449868675,3.283239825,8.23538428428571,0.0818833080645161,20.944937762485,0.167443517387524,3794.3639745,3656.40091,5.35567946120527,1.19783697725898e-09,12.9875363243243,0.259191992432432,0,0
1984,328113281666.667,5.42195392958333,3.14379994166667,-0.139186495,8.49256370535714,0.0776979564516129,21.4654825755327,0.147190875474742,11.321950275,0.08578963590275,7.38830441152125,3781.702575,3640.091335,1437045308333.33,4.28214348083333,3.30724935,8.49256370535714,0.0776979564516129,21.2679243821455,0.169338323143063,3781.702575,3640.091335,5.50878610382757,8.87840812311651e-10,12.7673553333333,0.415251366944444,0,0
1985,328504502500,5.0547494175,3.147207325,0.354223875,8.45639949678572,0.0822066096774194,20.9332746683026,0.147500794899602,11.646922375,0.179139680265,7.2275512383621,3821.023107,3679.4949275,1438963675000,3.35597927833333,3.279173475,8.45639949678572,0.0822066096774194,21.0665183851591,0.170427488315425,3821.023107,3679.4949275,5.24406656451237,4.60866932313654e-09,13.0955935405405,0.154793407432432,0,0
1986,327910207500,5.45620416083333,3.09308321666667,-0.163342585,8.42098534964286,0.0764115661290323,21.1023452943809,0.146940067804635,12.2693472,0.0678895821892708,7.27569185798227,3841.217641,3697.9202775,1436096733333.33,3.9327825475,3.27896351666667,8.42098534964286,0.0764115661290323,21.0659567189789,0.17099247338308,3841.217641,3697.9202775,5.42411017008172,2.75363265165966e-09,12.7420415833333,0.429813380277778,0,0
1987,327067102500,4.52950282416667,3.14134808333333,-0.15014253,8.59511299178571,0.0792030677419355,21.4011216764797,0.15486290092304,10.74899435,0.191105256885833,7.24909787561953,3805.8774515,3652.915475,1432102491666.67,3.504325975,3.30528793333333,8.59511299178571,0.0792030677419355,21.3463525033187,0.181395009046223,3805.8774515,3652.915475,5.29689005031496,1.35219294872928e-09,12.7825907567568,0.430160916756757,0,0
1988,327137546666.667,5.987075325,3.174817275,-0.151189555,8.68999653857143,0.0870866016129032,21.6553177133999,0.153675224410384,13.286595375,0.0867303302213833,7.41279549857506,3768.72718825,3610.39728125,1432443491666.67,4.26373590833333,3.35041214166667,8.68999653857143,0.0870866016129032,21.5857512065436,0.185058731820713,3768.72718825,3610.39728125,5.9695537688895,4.31986038524058e-09,12.6370016216216,0.475346255945946,0,0
1989,326950445000,6.14390274891667,3.26414451666667,0.63759678,8.70818269642857,0.0888346935483871,21.8897004238747,0.160275240329052,12.7880931,0.134455337224542,7.3982865543499,3756.19689025,3584.3781225,1431567325000,4.4996165325,3.38487648333333,8.70818269642857,0.0888346935483871,21.8432174675758,0.185404500738899,3756.19689025,3584.3781225,7.13550016092977,3.72967567512581e-09,12.8848455555556,0.174696906325389,0,0
1990,328031185000,5.32202958083333,3.22957885833333,0.014264135,8.63749503642857,0.0882571419354839,21.443621219381,0.155109934853234,11.276042175,0.162507589711458,7.19632902098365,3841.43676975,3678.2433475,1436640908333.33,3.77200337333333,3.37650484166667,8.63749503642857,0.0882571419354839,21.5908140497717,0.180956074393033,3841.43676975,3678.2433475,4.96023669027842,2.07092694491656e-09,12.9696957027027,0.298857792972973,0,0
1991,328272775000,5.28736334666667,3.18375113333333,0.123957525,8.3592385575,0.0815982080645161,20.8830876122511,0.152304697765465,11.6729506,0.166475780016,7.1936371041323,3843.21586675,3676.7723125,1437829125000,3.79441392583333,3.31193813333333,8.3592385575,0.0815982080645161,21.004160838955,0.176411661169209,3843.21586675,3676.7723125,5.55411279157911,1.3326280296793e-09,13.0233630555556,0.222804525833333,0,0
1992,327277005833.333,5.79436537358333,3.16181294166667,-0.0416707685,8.43569846857143,0.0825351806451613,21.0669935458812,0.152151831716085,13.1480685,0.093269931561625,7.21301907949505,3862.33907225,3695.5108975,1433103575000,3.80694739416667,3.315395,8.43569846857143,0.0825351806451613,21.2785871485571,0.182378677477918,3862.33907225,3695.5108975,6.77697420941949,5.12177105638808e-09,13.0323221621622,0.230242800540541,0,0
1993,327492776666.667,5.20837654083333,3.21018511666667,0.216860875,8.43758454392857,0.0782041435483871,21.4689691069958,0.16310027493783,10.652885675,0.218012383971958,7.17705034588279,3832.49689575,3640.0346025,1434115408333.33,4.02666297583333,3.32485161666667,8.43758454392857,0.0782041435483871,21.572212091601,0.18704625546626,3832.49689575,3640.0346025,6.76892620610834,8.63838065717766e-10,13.1463735555556,0.160676732166667,0,0
1994,327138285833.333,6.05906349658333,3.20077569166667,0.3344360095,8.24231719607143,0.0835718064516129,21.0159305665415,0.151284384003203,12.86427995,0.0491688751315125,7.32254232235437,3823.915482,3638.2567,1432468516666.67,4.12806826583333,3.307189775,8.24231719607143,0.0835718064516129,21.1494728058908,0.175628602478886,3823.915482,3638.2567,6.15824290411956,3.58911043305054e-09,13.140816027027,0.0665157976770541,0,0
1995,327271689166.667,5.10700040525,3.187913725,-0.0081414735,8.01878958607143,0.0733968483870968,20.9016493294206,0.155171344776434,11.2948315,0.125840498312208,7.21794702663764,3847.51032875,3661.1352625,1433072166666.67,3.88675926916667,3.3142322,8.01878958607143,0.0733968483870968,21.0027965032866,0.180172728734941,3847.51032875,3661.1352625,5.29313387348427,2.43898338386263e-09,12.9224649444444,0.211724846222222,0,0
1996,327322390000,5.846109447,3.12971243333333,-0.147343595,8.10025937464286,0.0821287564516129,20.7457908932997,0.149273490252924,13.167998875,0.0556460738226792,7.32263626082599,3821.32559425,3642.887692,1433318891666.67,3.98770753166667,3.31091945,8.10025937464286,0.0821287564516129,20.8943815293703,0.184118528516452,3821.32559425,3642.887692,5.32119099711553,2.076525182875e-09,12.6143255135135,0.486521025945946,0,0
