"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an"
1970,41655271083.3333,8.22505517083333,24.3849435833333,0.478955625,5.16810560357143,0.458844338709677,16.5270314558073,0.577940702412087,14.85317925,0.707409100639529,9.06569970782351,2586.08717825,1569.93081825,144169890000,8.13714851666666,29.7187913333333,5.16810560357143,0.458844338709677,18.3214412951834,0.77374883901965,2586.08717825,1569.93081825,107.949529877518,0.0284076422340911
1971,41655271000,8.42920605,23.1983393333333,1.73742715,6.3122116,0.532939548387097,16.6079211687445,0.574884008942533,15.0082935,0.825680485794342,8.83004899910571,2694.05953675,1551.63151675,144169890000,8.42790993333333,29.4736106666667,6.3122116,0.532939548387097,18.9364077544907,0.803214584769893,2694.05953675,1551.63151675,124.266609289546,0.0683566067444801
1972,41655271000,9.35436319166667,24.22883475,2.938327,5.31325400357143,0.484591967741936,16.6857042659193,0.600092382496819,15.42921325,0.989840784143467,8.57779906980676,2740.49458225,1424.23646225,144169890000,8.903655575,29.7845325833333,5.31325400357143,0.484591967741936,18.8712425060175,0.808338112378174,2740.49458225,1424.23646225,158.787123683769,0.0756768154152717
1973,41655271000,8.2661843275,24.2434859166667,-0.160864285,6.743837575,0.553987209677419,16.8158143459385,0.631539629799064,14.881598,0.937420836785983,8.59914744562625,2772.256773,1456.879173,144169890000,8.74099428333333,29.7278718333333,6.743837575,0.553987209677419,18.9326438240598,0.825242585033253,2772.256773,1456.879173,140.634972090351,0.0413666524392274
1974,41655271000,9.13410766666667,24.2650359166667,2.95915775,6.63073654642857,0.593984516129032,16.6559367100801,0.619761516659614,15.57737275,0.823977707345108,8.78556345692164,2733.4598775,1524.231115,144169890000,8.751841225,29.8946374166667,6.63073654642857,0.593984516129032,18.8466293660324,0.818428344776146,2733.4598775,1524.231115,137.041735069617,0.0505018200629158
1975,41655271000,8.52906925833333,23.9219476666667,2.37189855,5.33877463214286,0.486914080645161,16.8303562551206,0.625346010199444,14.34715425,1.08920485975714,8.32765308380876,2853.2298875,1509.20805,144169890000,8.61250000833333,29.5590128333333,5.33877463214286,0.486914080645161,18.8786138643507,0.819072173950915,2853.2298875,1509.20805,151.027627162844,0.0418025568177741
1976,41655271000,8.6045215,23.09292075,1.7540103,4.77252171071429,0.445423729032258,16.6458830283611,0.628909869370943,14.67462675,1.14185009837784,8.15783455862687,3027.393337,1683.246227,144169890000,8.625093725,29.3797398333333,4.77252171071429,0.445423729032258,18.7799199714973,0.823632057429026,3027.393337,1683.246227,137.109480477082,0.177656776557283
1977,41655271000,8.21926750833333,23.62680075,2.11721809,5.76575287857143,0.553434935483871,17.2946730731001,0.654598891961283,14.692528,1.31337593064037,7.94050554079003,3052.1580705,1563.4314305,144169890000,8.33798780833333,29.32900825,5.76575287857143,0.553434935483871,19.2283847512424,0.842314983705349,3052.1580705,1563.4314305,168.672835359807,0.126861731677969
1978,41655271000,7.9623441875,23.49597775,-0.91752658,8.037510875,0.634934370967742,17.4428026369355,0.645096201751041,14.8986095,1.1234196554016,8.38800870845751,2765.0278185,1476.053141,144169890000,8.36907010833333,29.601406,8.037510875,0.634934370967742,19.2183071976703,0.842809195180657,2765.0278185,1476.053141,142.358830115441,0.106337742350312
1979,41655271000,9.03997575833333,23.9637323333333,3.8410173,5.15714202142857,0.505528870967742,16.5013162866798,0.627259472550423,14.88781475,0.780632908223512,8.6516363454701,2938.411418,1679.519983,144169890000,8.73155759166667,29.6879259166667,5.15714202142857,0.505528870967742,18.6438759638527,0.825132930196192,2938.411418,1679.519983,134.652742767103,0.036542455176543
