"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","AvOxy","Oxdebt","AnoxicArea","HypoxicArea","codRV"
1970,378660650000,8.8013729,7.61977711666667,0.99886636,3.14855821428571,0.394033306451613,18.3633828239006,0.419548340766591,15.838257,0.772953316346521,7.63400760255551,3678.74009975,3027.25439225,1722883300000,6.70739325,8.787504175,3.14855821428571,0.394033306451613,19.2577103980687,0.6639457195996,3678.74009975,3027.25439225,124.596436754026,0.862043336896022,5.94556907222222,5.79703868611111,0,1383.54623161644,229.307774575343
1971,378660650000,9.82619110833333,7.843133075,4.42255105,3.27067098214286,0.33220065,18.4733375707585,0.416670045202195,15.663013,1.06561614190704,7.31152597251304,3731.57477375,3004.87951625,1722883300000,7.84926758333333,8.89735065,3.27067098214286,0.33220065,19.2291927545623,0.682707030845243,3731.57477375,3004.87951625,143.870047862577,1.20704558926827,4.20953415405405,7.25680265405405,1894.00731501369,6050.54650849317,183.35694030137
1972,378660650000,10.5546447,7.91908634166667,3.6990766,3.25661209071429,0.34444834516129,18.0793701652146,0.420643164171786,17.64025675,0.911135230728829,7.43252984080231,3742.6244655,3000.855273,1722883300000,8.14894790833333,8.88902208333333,3.25661209071429,0.34444834516129,18.7977424278841,0.745595699533226,3742.6244655,3000.855273,151.236497475829,0.935299017691014,3.31855339722222,8.06445988611111,2147.56525054645,7062.63650327869,157.44291963388
1973,378660650000,9.91606796666667,8.05886454166667,5.01560445,3.29302884357143,0.384795725806452,18.2336894163591,0.44836618519085,15.215048,1.10566423401471,7.25812497511201,3754.16736425,2994.84330925,1722883300000,8.60664286666667,8.77741745,3.29302884357143,0.384795725806452,18.7411557151351,0.76783114669315,3754.16736425,2994.84330925,161.573352250511,1.62017868088929,2.30038091351351,8.90431801621622,2690.82117199999,7582.04460904113,101.569071493151
1974,378660650000,10.829244975,7.9900355,5.1546383,3.37990278,0.372533419354839,18.4122632532473,0.448671966374143,16.69155125,1.15395815370978,7.08960940530526,3842.92767625,3000.45632625,1722883300000,8.72435261666667,8.67536234166667,3.37990278,0.372533419354839,19.1635846932516,0.776543240107143,3842.92767625,3000.45632625,185.516353210057,1.61479872340286,2.5104075335,8.41660986944444,870.247344630137,6247.61866131507,84.7530396191781
1975,378660650000,9.95046449166667,7.79928385,3.3636744,4.84312981071429,0.389157580645161,18.7609040252816,0.408393741792713,16.707892,0.689187411253792,7.65771708156259,3744.84148275,3019.84920525,1722883300000,7.41842258333334,8.78563729166667,4.84312981071429,0.389157580645161,20.0838386883444,0.739542835859881,3744.84148275,3019.84920525,131.491770759986,0.675268467770605,5.90096662972973,5.80034691081081,479.420023123288,2331.62378057534,186.164558279452
1976,378660650000,9.82080019166667,7.72109896666667,3.72831885,3.62778635357143,0.313700320967742,18.0213023211342,0.371435498298984,16.9996975,0.582154577099225,7.87443450979738,3661.4069125,3021.703935,1722883300000,7.36770405833333,8.865533225,3.62778635357143,0.313700320967742,19.411615112165,0.646689257463028,3661.4069125,3021.703935,105.275343274766,0.682444312566982,5.65689495833333,5.96768981944445,99.7676752459017,1788.43292379781,239.535144590164
1977,378660650000,9.63121139166667,7.70602036666667,3.1334618,3.11472805892857,0.319148656451613,18.3054474034426,0.406857820778588,15.560271,0.889497384219383,7.43912438873807,3759.8371915,3029.810169,1722883300000,7.83887425833333,8.76090651666667,3.11472805892857,0.319148656451613,19.394304463107,0.676414079541676,3759.8371915,3029.810169,140.697451365514,1.01207019236034,4.26218943243243,7.18112186216216,184.042440054795,3270.62789536986,196.320999663014
1978,378660650000,10.4212869916667,7.57496816666667,3.9371142,3.75802079178571,0.34718664516129,18.4232403930037,0.392043285571527,16.46832625,0.725819152295412,7.62912226456874,3731.5457805,3033.9389605,1722883300000,7.872571675,8.80155711666667,3.75802079178571,0.34718664516129,19.6104843977792,0.695844479903506,3731.5457805,3033.9389605,120.776127302084,0.831934891522257,5.33034330555556,6.06282918888889,258.400656109589,1662.05995567124,239.377948789041
1979,378660650000,10.5285670583333,7.757732025,5.05165255,3.75274699714286,0.382046774193548,19.0596156739955,0.458882397291709,16.35393475,0.972299718195054,7.18128788089917,3901.57384275,3007.94430525,1722883300000,8.774491025,8.80795028333333,3.75274699714286,0.382046774193548,19.903951089009,0.722913446084647,3901.57384275,3007.94430525,180.953435576059,1.22016623672058,4.04159092432432,7.02198759189189,835.150279013699,4807.50209057534,191.902609775343
1980,378660650000,10.5784902833333,7.99177985,5.17157205,3.7308825225,0.415280322580645,19.9802005420826,0.542101917070892,16.28322425,1.72215919537269,6.26552746000236,4177.233048,2994.353733,1722883300000,9.09303341666667,8.932146225,3.7308825225,0.415280322580645,20.3567320843907,0.803033029758553,4177.233048,2994.353733,258.181467903789,2.17615754575278,3.53559375,7.2444328,968.866968306012,4298.86032590165,176.304553956284
1981,378660650000,11.2872204583333,8.08772106666667,5.72309425,4.79044389142857,0.454271225806452,20.3087091987835,0.521450771868523,17.37064975,1.36429572809481,6.59825858192729,4148.07542875,3002.32667625,1722883300000,9.274600125,9.04562541666667,4.79044389142857,0.454271225806452,21.1395896872423,0.827649945463405,4148.07542875,3002.32667625,237.800303700817,1.39656368420782,2.8834631027027,7.77356018918919,1086.39218164384,6682.57253830138,155.162797063014
1982,378660650000,11.11931825,8.14506799166667,5.17942895,4.71542329285714,0.455752838709677,20.429431777061,0.532891434906396,16.73429325,1.55360545526951,6.37710151450625,4201.6394995,2988.140162,1722883300000,9.303547175,9.02816954166667,4.71542329285714,0.455752838709677,21.1776784897406,0.858928356403807,4201.6394995,2988.140162,243.454480464346,1.93325019862704,2.21485161555556,8.36343275277778,2989.90809019178,7599.07921720547,128.280406441096
1983,378660650000,10.9167758666667,7.954888925,6.00511585,4.20918813285714,0.419727032258065,20.1272450786898,0.519958947282108,16.0535945,1.32192122466658,6.73656125695171,4060.926437,2999.614582,1722883300000,9.75068103333333,8.73336876666667,4.20918813285714,0.419727032258065,20.6771675636584,0.885441592616527,4060.926437,2999.614582,224.613203947191,1.52799389289657,1.46979629032432,9.1697477972973,3973.38543172604,9280.57547753424,82.7353173589041
1984,378660650000,10.0052767083333,7.88868528333333,4.17314265,3.71866982178571,0.414770048387097,19.8717873842088,0.540760848177553,15.61153975,1.36692226472051,6.66852479451395,4096.68559825,3016.60758575,1722883300000,8.410329025,8.780641075,3.71866982178571,0.414770048387097,20.5256042798651,0.848327393951636,4096.68559825,3016.60758575,208.775163200428,1.77947120843598,4.30325650805833,7.0322299,1367.23809469945,3656.12385530054,158.503848355191
1985,378660650000,10.791719475,7.82795264166667,4.4032545,3.642336535,0.423977370967742,20.1474203149572,0.562258343320451,16.963423,1.70421332217365,6.2118631421148,4263.96947525,3025.47578775,1722883300000,8.48221405833333,8.90406178333333,3.642336535,0.423977370967742,21.1819561879423,0.80945724963718,4263.96947525,3025.47578775,247.436473011765,1.94719275901709,5.39106188648649,6.09733944864865,69.4661196164383,1277.81381676712,227.813664690411
