"Year","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","DOC_sum_surf","DOCter_sum_surf","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","Secchi_sum"
1970,8.88821026002815,22.2682906005615,0.571503587228583,4.88329990962369,0.466368654397805,17.3047137217425,0.627856031284554,15.6203534716735,1.58163147844341,3057.05652995945,1691.18100101537,8.40535965359815,27.0638117762556,4.90514322705422,0.466278060507485,18.951479405904,0.831296536871058,3040.06069049504,1681.57106653844,180.02643011479,0.536045160748524,7.17271380219582
1971,9.43224654009043,22.4116721285049,3.45074534726163,4.75418730938536,0.493344555604395,17.3886349575437,0.690145541186603,15.6701025986034,1.92994510029164,3278.30140195339,1706.6957048105,9.0401837671064,27.4213205702211,4.79178045764527,0.493286192284877,19.3347476887277,0.899276620749903,3261.87416101021,1696.77075057416,212.866165192496,0.877174076669195,6.62913955197769
1972,10.290482471186,22.2226063432574,2.56444463332074,5.54635897541561,0.628732810687316,17.2200550501277,0.691788464283506,17.7791117798249,1.76240169136186,3423.64897962162,1849.79833810944,9.16679601968156,27.4082494492741,5.59658828223334,0.628424995254112,19.3223564276308,0.918167891737879,3401.45916950751,1838.14418576837,225.636760714716,0.907567877204984,6.67920843542519
1973,9.70387252097479,22.621942933305,3.72733467370246,6.03032227012153,0.553537677481645,17.4845662545433,0.701869984830071,15.4800638669659,1.80304628922215,3278.66284693658,1627.32757818263,9.19634205571671,27.1386453444225,6.06508119820391,0.553369292689659,19.15896682077,0.884803400131987,3261.69555190791,1619.455156768,237.935066999569,0.862846981979879,6.6993938684079
1974,10.3436292218345,21.8893983464277,4.42032423758808,7.28537999334312,0.656840522945744,17.2318936465583,0.660989085076405,16.4682278825748,1.42104901726935,3051.09186020645,1685.74274628277,9.24921204308497,27.1167580433428,7.29796068955437,0.655382856327108,19.0134331252988,0.86867560211202,3031.0245793864,1676.02638508151,196.025667274086,0.737420395306796,7.33583103854997
1975,9.42935081271646,22.2033125407512,0.907409758262818,7.91030841473181,0.695109869453817,17.3381198605419,0.662690651099871,16.386459428798,1.33109960814114,3123.99442729841,1802.0085998,8.71188743268343,27.1923443069375,7.96148940819894,0.69391588824864,19.2644617399892,0.893911063773906,3103.56552003575,1792.52324891799,188.76681424919,0.822910104224337,7.36105138511095
1976,9.64926229622198,22.6780339848941,2.50736423612554,4.50169252225697,0.52838605533107,16.7568862897422,0.678043792130134,16.7882596351897,1.96594697688939,3107.62540836268,1594.03505865585,9.04278632445744,27.7775729830784,4.5026476736484,0.524418087215835,19.0862154397672,0.919330614131322,3087.13427629003,1585.40394900251,222.86775238351,1.15515556705715,6.88126299236352
1977,9.34194840540296,21.8424771638875,1.55994402850954,4.91618007263358,0.535870743642069,17.1715769235096,0.675150917106883,15.9224167912296,1.5192510743743,3169.83123975516,1757.03143631069,8.77966162320758,26.9448218929768,4.94879712457321,0.535794464077026,19.0424902190397,0.890668550224434,3150.48458305453,1747.15853067581,202.445280181367,0.733590220828385,7.10072998664722
1978,9.90625150706138,22.4330168347872,2.11110114621307,4.60648071945737,0.535212970516535,17.4786150436861,0.706851198102051,16.0811463714626,1.840990084907,3206.16263700097,1570.86201300626,9.2060186282119,27.5421143143986,4.67108636348794,0.534784379414548,19.5460973182567,0.94010461741426,3187.90701035662,1562.95784136022,235.414310533416,0.919342133882222,6.78195567520571
1979,10.0481928307822,23.5267929875462,3.67721375277595,6.89546436928943,0.73712805090681,17.9180506279377,0.756174459992105,16.1846499393795,1.849278762259,3241.04990480615,1506.69074519133,9.29894860302453,27.5108140303324,6.93177378350804,0.736325176644433,19.4877566769568,0.915004921025776,3223.09213409869,1498.01082211148,270.972321704674,0.918825073215117,6.74744160612955
1980,9.88673136887812,22.3916107881547,3.31883606705348,6.8412209373008,0.576009113750803,18.1055135459049,0.672932326832426,15.9706184158571,1.73040313104157,2986.31056726988,1491.29517022958,8.97702125661388,27.1594538879605,6.8927019706136,0.575869508298897,19.5409950111374,0.858735044578167,2967.9768349679,1483.78120509858,233.88765910952,0.711854567380767,7.16243067022145
1981,10.6640546484657,22.9881425502287,4.25973819479911,9.6123084704158,0.691441405602455,18.7769468190083,0.687467320002176,16.5327843448851,1.70818511389798,3207.06298287632,1624.29022562053,9.42898362372869,27.390728962948,9.62004343512109,0.688584980829328,20.2664245470422,0.8885184542921,3186.6531756743,1617.612836894,242.37819793365,0.689051481182823,6.96979026181212
1982,10.2897851856357,21.9287041544858,3.78109004972791,6.40246333260146,0.499075383646382,18.3285961767179,0.662438892460217,15.9171124842532,1.60734304074488,3072.45077433825,1516.32029865708,8.95206280465154,26.8651451659148,6.44873475551293,0.499942943013132,20.0073310411503,0.882377070064574,3052.11630592109,1508.84654159561,220.098683977357,0.660430433374941,7.17209025487498
1983,10.2585577462935,22.6031544168508,4.86195120027429,8.02946426338057,0.755137654743386,19.1510013679659,0.81086232696252,15.7397368938972,2.21179729347171,3642.20708881423,1555.17766055142,9.49269729269593,27.136506921919,8.07687696674171,0.754711802380198,20.2456133112767,0.964100477943841,3621.93392304231,1549.81676337771,283.951468731861,0.876415851953437,6.02406357496046
1984,9.3354799099882,22.8907221560441,2.20359922466593,5.68196011024768,0.558599503253471,18.9089708545063,0.797165311576219,15.2651834203036,2.37701877443942,3615.33051293895,1589.07147516182,9.13716220040434,27.3150553076903,5.70318172713538,0.556849349589962,20.1746319731243,0.966441761136261,3599.63316953599,1581.59504609993,287.113772051013,1.20968937301639,5.91987032696403
1985,10.3888829422411,22.6282219434993,3.36775685844741,7.19347888468519,0.602898734117665,19.0366138962526,0.748124713443174,16.4161781520783,2.37520232717771,3583.60785889777,1640.64150970449,9.43070457341122,27.5090797808805,7.24462097390604,0.601954088659213,20.3374151320628,0.93083258587514,3561.68234199288,1633.45759633099,283.481321080373,0.987093478230293,6.05427462534627
