"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an"
1970,7399011100,7.99592606083333,16.4037015833333,0.644145165,5.46395530357143,0.525716161290323,18.7461900772636,0.644895030257407,14.69627525,2.52481169857459,7.2164078224497,3306.01324625,2305.31643875,1.1045e+10,7.71752621666667,19.3427244166667,5.46395530357143,0.525716161290323,18.9285003909157,0.763421322418385,3306.01324625,2305.31643875,176.001294074443,1.97946289694649
1971,7399011100,8.44144525,14.8974009166667,1.79988865,5.53498367142857,0.499464516129032,18.7458293819775,0.628375269333,14.59714775,2.54063421245313,7.16232924396572,3451.662542,2380.408812,1.1045e+10,8.16864568333333,18.1094520833333,5.53498367142857,0.499464516129032,19.4447398284016,0.788676251036382,3451.662542,2380.408812,183.476932158093,2.07338079806304
1972,7399011100,9.34349696666666,15.8495346666667,2.6397134,5.09346272857143,0.522290548387097,18.7776914618722,0.649808059140827,15.30390725,2.96603698113298,6.82242866584688,3418.092416,2001.597521,1.1045e+10,8.9887747,18.9566161666667,5.09346272857143,0.522290548387097,19.3396744809406,0.799430478842978,3418.092416,2001.597521,233.315983666939,2.26742275041521
1973,7399011100,8.27573380583333,16.0316870833333,0.703784835,5.79838999642857,0.52358564516129,18.8836093034095,0.667230917152658,14.7559285,2.88856208151837,6.90244639398365,3392.64523475,2130.62825975,1.1045e+10,8.28215664166667,19.0400160833333,5.79838999642857,0.52358564516129,19.4767345852074,0.834493706848319,3392.64523475,2130.62825975,203.279635764797,2.56982001034005
1974,7399011100,9.028768,15.2460813333333,2.84838005,6.61373813214286,0.60679264516129,18.927084811515,0.664719839612824,15.18133125,2.82266800523933,6.9385216337196,3432.19852075,2289.31842075,1.1045e+10,8.6800462,18.70468175,6.61373813214286,0.60679264516129,19.532921943967,0.834600220854317,3432.19852075,2289.31842075,207.817492893694,2.7118341995992
1975,7399011100,8.46336829166667,15.4373956666667,3.18117835,4.945094025,0.440686370967742,18.842352410129,0.653888345948134,14.15957725,2.65535761830235,7.05787051896162,3452.44772225,2214.58173975,1.1045e+10,8.28322758333333,18.5566196666667,4.945094025,0.440686370967742,19.3528317631238,0.802142006191619,3452.44772225,2214.58173975,202.488986315794,2.13097482321599
1976,7399011100,8.710797325,15.0860710833333,1.8077214,4.134124275,0.41845485483871,18.660645750549,0.675962905264439,14.64298575,3.05501261170273,6.73262564800442,3563.79675,2308.2525975,1.1045e+10,8.42787140833333,17.9762851666667,4.134124275,0.41845485483871,19.2001872136289,0.821737726375022,3563.79675,2308.2525975,213.095699748976,2.6351377745747
1977,7399011100,8.52423438333333,14.6061851666667,2.6536984,5.18553974642857,0.48926114516129,19.4684703810656,0.689924530972602,14.5567365,3.31147101828178,6.53785072622416,3654.660112,2327.350092,1.1045e+10,8.256168475,17.6801654166667,5.18553974642857,0.48926114516129,19.9932629269576,0.837990718283678,3654.660112,2327.350092,246.070423330605,3.18076919066949
1978,7399002433.33333,7.85684837408333,15.33152125,-0.08300791,7.14209738214286,0.63634964516129,19.573923671684,0.742633785683982,14.66845625,2.90088364157843,6.91649021794589,3443.07685725,2324.97579725,11044979416.6667,7.87805106666667,18.7889981666667,7.14209738214286,0.63634964516129,20.0536066592348,0.913924292459359,3443.07685725,2324.97579725,189.625648153459,2.86391524114102
1979,7399001000,9.04013089166667,15.71292675,3.85465385,5.12778420714286,0.565699564516129,19.0608222681446,0.713884404104569,14.732703,2.97089321809897,6.77798850284186,3577.449691,2357.3035685,11044976000,8.68956005,18.8366658333333,5.12778420714286,0.565699564516129,19.4962304480693,0.87279058909133,3577.449691,2357.3035685,224.435280858121,3.1470130546168
1980,7399001000,8.814811925,16.2270089166667,3.1075369,5.88629361071429,0.635384258064516,19.7190863706548,0.798384835150821,14.62323575,3.27177252777765,6.56987162481546,3692.53725925,2335.50985175,11044976000,8.44204275,19.1504954166667,5.88629361071429,0.635384258064516,20.0303631413393,0.928236017071465,3692.53725925,2335.50985175,229.456702454193,3.05155091147573
1981,7399001000,9.323972,14.8763995833333,3.38695705,6.535148175,0.616908451612903,21.089698728995,0.832084767877141,15.35458175,3.85368241874725,6.02237438741893,4145.8486075,2426.6678725,11044976000,8.87534395833334,17.7544221666667,6.535148175,0.616908451612903,21.5274087914671,0.966155060980703,4145.8486075,2426.6678725,292.237792679626,3.83654056379707
1982,7399001000,9.43646669166666,15.3642211666667,3.8706794,5.71680494642857,0.573210209677419,20.4807660647093,0.810744229822751,15.27704475,3.69557070683883,6.22869841472511,3736.06268725,2152.74006975,11044976000,8.82205029166667,18.4187600833333,5.71680494642857,0.573210209677419,21.0088988125138,0.942476261120151,3736.06268725,2152.74006975,273.288843435833,4.34583012212756
1983,7399001000,9.41757885833333,14.6980983333333,3.4202753,6.02227095357143,0.628728435483871,20.9167059908389,0.869200784746901,15.48693725,3.80004398132125,6.08902117812212,4194.958521,2403.698021,11044976000,9.05551026666667,17.8027090833333,6.02227095357143,0.628728435483871,21.2772928412891,1.00868781007549,4194.958521,2403.698021,304.116619458805,4.40630004781437
1984,7399001000,8.83419481666667,16.0379505833333,2.8587441,8.16894675,0.768647822580645,21.0531660891557,0.890623805284865,15.335744,3.8181720668618,6.00069679274485,4135.21612375,2343.36419875,11044976000,8.38989158333333,19.0268379166667,8.16894675,0.768647822580645,21.4192325766661,1.02325345026459,4135.21612375,2343.36419875,297.086724741168,4.48459687439931
1985,7399001000,9.43629971666667,14.5016983333333,2.8588741,6.92901980357143,0.664543822580645,20.8536937078869,0.839184997972526,15.68495075,3.63907303581867,6.14314051768131,4091.3926285,2502.4268335,11044976000,8.92054920833333,17.7443079166667,6.92901980357143,0.664543822580645,21.2327407868159,0.98458374984764,4091.3926285,2502.4268335,289.554230693257,4.95558663180743
1986,7399001000,8.63275125916667,16.107536,1.774092855,6.130855825,0.653086983870968,20.576378501756,0.837212378962261,14.88138425,3.6549924079403,6.22969181711333,3808.51549625,2116.99608625,11044976000,8.437002825,19.3561248333333,6.130855825,0.653086983870968,21.1337113130832,1.00320368624765,3808.51549625,2116.99608625,262.741393318289,3.97527421540488
1987,7398994225,7.807309642,16.3882898333333,1.1252879955,4.59393194285714,0.508433612903226,20.5147675769285,0.805572904626582,14.7758125,3.442157706102,6.43155307206548,3683.8343445,2162.163652,11044960666.6667,7.88056374166667,19.6193888333333,4.59393194285714,0.508433612903226,21.12464821576,0.980321495588065,3683.8343445,2162.163652,241.945428396259,3.67920756252098
1988,7398993500,8.792191515,15.5844191666667,1.50432835,7.36255291071429,0.606926870967742,20.4818983325239,0.757823176065287,16.05545375,2.95842999593684,6.74624544908729,3839.61781925,2446.05150675,11044959000,8.36617093333333,18.9592910833333,7.36255291071429,0.606926870967742,21.1079561008554,0.958498101521464,3839.61781925,2446.05150675,235.411990730726,3.0178013910163
1989,7398993500,8.8872858,15.7514623333333,2.8424775,4.60511475357143,0.545878,20.2333010076976,0.786562315683746,15.166012,3.34769906647757,6.37216809199076,3890.02824675,2215.86751925,11044959000,8.54053684166667,18.5386790833333,4.60511475357143,0.545878,20.4757017817718,0.911738066244737,3890.02824675,2215.86751925,242.903567559276,3.60530730771993
1990,7398993500,8.946819725,14.0106415,2.94448495,4.90101379285714,0.502685629032258,20.2657188945609,0.758068620718425,15.537532,2.99797973018711,6.61078052265446,3962.5025675,2402.8433525,11044959000,8.67783339166667,17.66365475,4.90101379285714,0.502685629032258,20.8096796739748,0.994342101307966,3962.5025675,2402.8433525,222.26846452745,3.27518799637847
1991,7398993500,8.73957512333333,15.8050449166667,1.39382599,6.17720716785714,0.67303764516129,20.1026927001265,0.763381963767412,15.45643325,2.52896884340907,7.08778673990621,3674.91387875,2260.04754625,11044959000,8.50186638333333,19.4238989166667,6.17720716785714,0.67303764516129,20.8942591292089,0.980156196478775,3674.91387875,2260.04754625,205.99200373316,1.97454315298702
1992,7398993500,9.14051889916667,16.4060023666667,1.914152945,5.84656300357143,0.599510741935484,21.2436107898521,0.692620256553785,16.2897135,2.03078652585938,7.61848559591067,3504.94544,2215.8075425,11044959000,8.70027604166667,19.4857455833333,5.84656300357143,0.599510741935484,22.9099285512805,0.87268786214762,3504.94544,2215.8075425,187.125025618535,0.556044254198442
1993,7398993500,9.00200654166667,15.9900607333333,3.5098954,6.6849196,0.538675403225806,22.2407950361928,0.704071988302764,15.2983895,2.16641291747655,7.41820887714907,3625.80512575,2177.16070825,11044959000,8.57051819166667,19.131183,6.6849196,0.538675403225806,23.8216225483372,0.8772241096452,3625.80512575,2177.16070825,197.193603842075,0.907258723303928
1994,7398993500,8.58263295,16.17286225,2.6742241,6.53561722142857,0.483819112903226,21.5755805092487,0.634237103220627,14.86781075,1.50996352523553,8.11477156516067,3523.72696375,2268.80289125,11044959000,8.13396586666667,19.296086,6.53561722142857,0.483819112903226,22.3710460950741,0.804518053082565,3523.72696375,2268.80289125,153.792844912207,0.196306185539167
1995,7398993500,9.033911775,14.099265,2.92093165,5.82982988214286,0.513725403225806,21.6620092739528,0.664190709504426,14.95797825,1.78422339558347,7.68123649984323,3870.364423,2313.638933,11044959000,8.65234396666667,17.25199075,5.82982988214286,0.513725403225806,22.6861978867262,0.833142411632452,3870.364423,2313.638933,173.839853477533,0.46375373285387
1996,7398993500,9.0483331,15.6540395833333,2.05165485,5.27275376428571,0.516676,19.9749633815992,0.656501969933852,15.52356725,1.73033064793767,7.77128104654432,3774.444442,2379.865727,11044959000,8.62742965,19.01874325,5.27275376428571,0.516676,20.8841485310672,0.862905494661089,3774.444442,2379.865727,162.68459774785,0.854064977935701
1997,7398993500,8.99633111666667,15.6460681666667,2.72898965,5.12494533214286,0.520385806451613,20.5600425853116,0.64395898475757,15.0626295,1.85980890766818,7.73457494031436,3678.88771375,2311.59559625,11044959000,8.67831223333333,18.7994224166667,5.12494533214286,0.520385806451613,21.44169743304,0.807108784241654,3678.88771375,2311.59559625,169.468802399783,1.05412755419078
1998,7398993500,9.85149636666667,15.6561703333333,4.4346875,5.79892748928571,0.485555806451613,21.2497607682535,0.676035204456518,15.821253,1.72684358127027,7.78711118115833,3885.1136165,2353.362659,11044959000,9.48304785,18.9336394166667,5.79892748928571,0.485555806451613,21.7834547770836,0.883394128656283,3885.1136165,2353.362659,194.530134252831,0.473890253124318
1999,7398993500,9.6947461,15.6869959166667,2.9094606,4.35582576785714,0.433210951612903,20.7523858260748,0.666032192070808,16.305474,1.49963237344402,7.99850122027023,3907.3428085,2371.4982135,11044959000,9.30108740833333,18.9550851666667,4.35582576785714,0.433210951612903,21.4927941613887,0.869441309228332,3907.3428085,2371.4982135,193.657818758437,0.284138430447851
2000,7398993500,9.49110440833333,14.7224734166667,3.33496335,4.73302501071429,0.501595693548387,19.7499224773693,0.642467103794458,15.983849,1.96455665974214,7.51343993739853,3875.204132,2442.172567,11044959000,8.98679065833333,18.0023105833333,4.73302501071429,0.501595693548387,19.9357929893494,0.813798077328157,3875.204132,2442.172567,161.264839666952,1.23932569230367
2001,7398993500,9.2842266,15.4210874166667,2.762562,4.79830584642857,0.496771532258065,19.3423752905097,0.623028249024295,15.64622425,1.46549404340186,8.1050835483439,3673.86910575,2347.65102325,11044959000,8.91939554166667,18.5307588333333,4.79830584642857,0.496771532258065,19.5543725668275,0.772610039782054,3673.86910575,2347.65102325,148.846006194309,0.663550641487829
2002,7398993500,9.11186580833333,15.09113,2.55575695,4.71415299285714,0.456112951612903,20.2560433064169,0.678246729397027,14.80411625,2.00028760808446,7.47430882543385,3948.9731395,2373.1816895,11044959000,9.05189730833333,18.1989903333333,4.71415299285714,0.456112951612903,20.4295855723822,0.866849311758213,3948.9731395,2373.1816895,172.215785030514,1.0211405865678
