"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an","AvOxy","Oxdebt","AnoxicArea","HypoxicArea"
1970,635139695833.333,7.246975385,5.56934433333333,0.223602285,1.02030206571429,0.0564593516129032,15.0740704558815,0.173611398322127,15.16866125,0.0517488222407542,8.06466847743826,3425.2244005,3234.52567475,4268043233333.33,4.01823382916667,5.83236314166667,1.02030206571429,0.0564593516129032,15.6914700746907,0.242952378579404,3425.2244005,3234.52567475,8.63355219422404,6.50872424907158e-06,10.2609871527778,2.64772207777778,0,0
1971,634838815833.333,6.25175221833333,5.53694353333333,0.5687145,2.57668134142857,0.159594216129032,15.8104613511186,0.216778484515995,13.2768285,0.0711174207723417,8.03473202401402,3432.323507,3231.1136085,4264766933333.33,3.91174356666667,5.8029629,2.57668134142857,0.159594216129032,16.6820301807144,0.317143690080163,3432.323507,3231.1136085,12.2550068355968,1.07624955387749e-05,11.0228951081081,1.83244458108108,0,0
1972,635252850833.333,5.67776765591667,5.52799549166667,0.6490643585,3.07148191928571,0.201423432258064,16.097634399283,0.241527808469279,11.401404875,0.0837432312474333,7.97526557593779,3458.49967075,3229.6786685,4269261316666.67,4.1229873,5.80060185,3.07148191928571,0.201423432258064,16.9437082361899,0.34631259450014,3458.49967075,3229.6786685,17.9874921015197,6.84748569793563e-06,11.4259311388889,1.32477685555556,0,0
1973,634967770000,5.747349669,5.4747123,0.961046904,3.09516522321429,0.212349887096774,16.0035338769191,0.242036097530182,11.991514075,0.066979284214375,7.98853050280019,3459.874485,3233.64178025,4266145541666.67,3.65811993333333,5.75647335833333,3.09516522321429,0.212349887096774,16.9929382140363,0.354481264837526,3459.874485,3233.64178025,16.5955339492174,7.77399016774951e-06,11.5305989459459,1.26906386216216,0,0
1974,634357574166.667,5.85495708916667,5.42918636666667,0.45464702,2.98172144285714,0.19558479516129,15.9347373992401,0.239582418721013,12.1262555,0.0720139535388,7.99018911775808,3457.07797575,3227.742506,4259541858333.33,4.15516661666667,5.70238531666667,2.98172144285714,0.19558479516129,16.9686997177678,0.357879043245665,3457.07797575,3227.742506,16.90198357458,8.64578039438965e-06,11.2789419444444,1.46705561111111,0,0
1975,635294362500,6.33101960825,5.443647375,0.63668983,3.31619450892857,0.212045583870968,16.1803147737532,0.237891211661498,13.1671468,0.0989592554483,7.95614299066986,3460.88855475,3221.78382225,4269748991666.67,3.96011463416667,5.71200034166667,3.31619450892857,0.212045583870968,17.3521220953918,0.364978365659474,3460.88855475,3221.78382225,20.8886316816338,5.91553936840424e-06,11.4960704324324,1.34699472432432,0,0
1976,635255946666.667,6.28354660333333,5.33942616666667,0.681340295,3.0033401575,0.183119238709677,16.4082881260978,0.235027931935896,13.55420775,0.0740441228014583,7.97327771530904,3464.62381575,3244.46430875,4269298125000,3.829508525,5.67636749166667,3.0033401575,0.183119238709677,17.7479808786061,0.38777858004113,3464.62381575,3244.46430875,11.8276351664844,3.8849927987585e-06,11.2946901666667,1.43141033333333,0,0
1977,634800576666.667,5.64947948075,5.28566990833333,0.3059143445,3.87641871785714,0.238968408064516,16.6868362637849,0.26867432760531,12.1177435,0.289830005129492,7.69207963559994,3498.3004535,3256.2186165,4264345033333.33,3.48884465333333,5.6115863,3.87641871785714,0.238968408064516,18.0354255506949,0.41487237345319,3498.3004535,3256.2186165,17.3191588659885,3.12677473125105e-06,11.2503680540541,1.53257311891892,0,0
1978,634689136666.667,6.43027617116667,5.27220756666667,0.530859402,3.93930229464286,0.25071095,16.3263890715709,0.270154332051004,13.12353675,0.119999800557542,7.88442259992101,3488.31941825,3233.25514875,4263162616666.67,3.9463685075,5.54449240833333,3.93930229464286,0.25071095,17.8199765794792,0.411921458644829,3488.31941825,3233.25514875,19.7097188171068,4.97264135343432e-06,11.4686700277778,1.35086627222222,0,0
1979,635417133333.333,6.81412532666667,5.23892065833333,1.75661041,3.56831856428571,0.229609661290323,16.2307814058771,0.266183585577013,12.6715628,0.149192821050921,7.84412830338499,3494.19272075,3223.52297075,4271054491666.67,4.48182370833333,5.52181364166667,3.56831856428571,0.229609661290323,17.7010626188543,0.415826771218153,3494.19272075,3223.52297075,21.5478924272326,1.01635083059374e-05,11.439949972973,1.35437490810811,0,0
