"Year","Volume_an_surf","Temp_an_surf","Sal_an_surf","Temp_win_surf","DIN_win_surf","DIP_win_surf","totN_an_surf","totP_an_surf","Temp_sum_surf","Chla_sum_surf","Secchi_sum","DOC_sum_surf","DOCter_sum_surf","Volume_an_tot","Temp_an_tot","Sal_an_tot","DIN_an_tot","DIP_an_tot","totN_an_tot","totP_an_tot","DOC_an_tot","DOCter_an_tot","PP_an","Nfix_an"
1970,41655272000,10.1657286583333,23.529545,2.30372725,4.02915176785714,0.394935741935484,16.2870123617179,0.549026985338805,16.98069825,0.599551259175483,9.12854950781956,2696.8566365,1716.1351865,144169890000,8.94821894166667,29.57712875,4.02915176785714,0.394935741935484,18.1977532334493,0.766006062783632,2696.8566365,1716.1351865,117.568741680224,0.0290186491324094
1971,41655272000,9.35458404108333,24.2412515833333,1.3921296965,5.77268405714286,0.573940225806452,16.2823110276453,0.620642697696846,15.7467465,0.753436528837146,8.96309502982754,2626.365972,1519.088987,144169890000,8.88498176666667,29.9612524166667,5.77268405714286,0.573940225806452,18.5459684706413,0.815108990895307,2626.365972,1519.088987,122.975352073574,0.132217827553359
1972,41655272000,9.16681940833333,23.4676001666667,3.56571915,6.79978745357143,0.616661419354839,16.5460803584654,0.605199566975076,15.6547,0.796108812830446,8.8408557405606,2751.06665,1558.53158,144169890000,8.77298293333333,29.4410414166667,6.79978745357143,0.616661419354839,18.7629417986552,0.813013602408001,2751.06665,1558.53158,133.207689205729,0.00910503234160747
1973,41655272000,9.17707284166667,23.41672975,2.0356087,5.76939952142857,0.510782580645161,16.7218571479195,0.639707783626421,15.6853455,0.890765572077496,8.50489728154848,2944.4986005,1651.1180705,144169890000,9.05459615833333,29.60306075,5.76939952142857,0.510782580645161,18.8526736816766,0.833063709254589,2944.4986005,1651.1180705,138.197043071734,0.122960134344856
1974,41655272000,8.74974371166667,23.26311425,1.88188172,5.45860525357143,0.63788814516129,16.9875944865516,0.662606829338339,15.25828725,1.0507558230033,8.3695726168887,2913.72456525,1474.31944025,144169890000,8.71394521666667,29.5648068333333,5.45860525357143,0.63788814516129,19.2275478749608,0.855564073870531,2913.72456525,1474.31944025,156.347686427239,0.102088440480684
1975,41655272000,9.721836675,24.5517334166667,2.16516015,6.78903164285714,0.592633387096774,16.557696300095,0.636161320256791,16.59841475,0.595232672202296,9.09266078724286,2746.37287075,1684.64392825,144169890000,8.9706439,29.8706953333333,6.78903164285714,0.592633387096774,18.6070993545278,0.819758424622169,2746.37287075,1684.64392825,131.063718420701,0.038881709209586
1976,41655272000,9.3906592,23.0761073333333,2.647964,6.34154150357143,0.630145822580645,16.2484232334667,0.624025436565302,16.37108475,0.85652574865,8.67863428153204,2837.2554755,1733.2439005,144169890000,8.8246103,29.3657510833333,6.34154150357143,0.630145822580645,18.4957374678108,0.812347292432075,2837.2554755,1733.2439005,131.206998529951,0.229271833506008
1977,41655272000,9.32900239166667,22.96661,2.73753865,5.47225015,0.518898951612903,16.4277328652421,0.59071954365827,16.203831,0.696326688761763,8.95237686238225,2767.3882415,1662.2932415,144169890000,8.85069055833334,29.2769150833333,5.47225015,0.518898951612903,18.7837915979094,0.814558836448353,2767.3882415,1662.2932415,131.813403283374,0.0272908405525475
1978,41655272000,10.1909438833333,23.1222061666667,4.01009,7.07980548214286,0.610556290322581,16.9878674764885,0.625370106790979,16.8877445,0.756881631398913,8.82434476693667,2793.12412175,1603.26549425,144169890000,9.1651435,29.5001750833333,7.07980548214286,0.610556290322581,19.030850280917,0.830511396533818,2793.12412175,1603.26549425,148.495330595034,0.10183617509549
1979,41655272000,9.80791205833333,23.9277265,3.8910672,6.13890371071429,0.610541193548387,16.9822415368651,0.660732258042754,15.7541585,1.12595489355554,8.22987682010465,2992.50588625,1587.57057625,144169890000,9.065929175,29.69067925,6.13890371071429,0.610541193548387,18.8543219238304,0.842515283467692,2992.50588625,1587.57057625,163.927798556262,0.137149692157357
1980,41655272000,9.10237493333333,23.5095276666667,2.41470975,5.96382023214286,0.583583838709677,16.7615978806094,0.610620254155358,15.589052,0.702445748066888,9.04329905394545,2640.4757815,1574.0861565,144169890000,8.48962603333333,29.55483,5.96382023214286,0.583583838709677,18.9867505119136,0.814686549838234,2640.4757815,1574.0861565,118.408990578371,0.0669109328990711
1981,41655272000,9.29350683083333,23.8110100833333,1.802267235,5.61056459285714,0.501961548387097,17.9593206111284,0.66773025491395,16.6121455,1.64420212076862,7.82636728259495,3115.72727675,1566.52684175,144169890000,8.7686965,29.60458525,5.61056459285714,0.501961548387097,19.9190086895059,0.85545317815797,3115.72727675,1566.52684175,181.482597604591,0.103520599818107
1982,41655272000,9.47242056666667,23.2982384166667,3.4119602,7.39735521071429,0.62365335483871,17.9393445958423,0.68212297953137,15.97146875,0.884581808666021,8.4758307602939,3010.85615825,1802.32300325,144169890000,8.382069675,29.2529281666667,7.39735521071429,0.62365335483871,19.5067455991222,0.860277446487496,3010.85615825,1802.32300325,138.974024972877,0.203981143359675
1983,41655272000,9.29642596666667,23.95992775,2.7390248,7.44670118571428,0.668652903225806,18.030328533792,0.704729774130626,15.27485775,1.13084521076361,8.18424713660022,3025.23366275,1545.19996775,144169890000,8.85325046666667,29.4758935,7.44670118571428,0.668652903225806,19.4335383299816,0.853450034550203,3025.23366275,1545.19996775,163.835706816214,0.186148768253543
1984,41655272000,9.2055890375,24.6698125833333,0.881610775,6.87468564285714,0.588867032258065,18.091251938579,0.733963608638246,15.44672375,1.33795414709802,7.83579694423151,3171.9379215,1640.194089,144169890000,8.93503594166667,29.7765361666667,6.87468564285714,0.588867032258065,19.6560891942312,0.893781974929802,3171.9379215,1640.194089,165.350548815149,0.452898276054037
1985,41655272000,9.7398431,23.625042,4.2502913,9.15356699642857,0.727708693548387,18.5958503379226,0.735579660337627,16.035129,1.0340627580816,8.20034756475409,3148.1019965,1732.613204,144169890000,9.03845546666667,29.6551553333333,9.15356699642857,0.727708693548387,19.7642529351001,0.875562817830433,3148.1019965,1732.613204,159.903914020704,0.281634287455284
1986,41655272000,9.60159196666667,23.6137148333333,4.1113693,7.84589560357143,0.681610096774194,18.4267603517822,0.745351293400487,15.99198,1.17656507170112,7.91039493851112,3284.82620275,1661.30838275,144169890000,9.11125131666667,29.661534,7.84589560357143,0.681610096774194,19.7027200493268,0.889198925295206,3284.82620275,1661.30838275,185.129026136256,0.236678767191656
1987,41655272000,8.88305921666667,23.33154725,1.6206926,6.99345268928571,0.643427516129032,18.5896114185121,0.754471764668353,15.814539,1.23556734708593,7.67543364762997,3496.9544245,1722.1173045,144169890000,8.72300225833333,29.4998284166667,6.99345268928571,0.643427516129032,19.9487586126668,0.929761918013834,3496.9544245,1722.1173045,180.025407498305,0.156802452318852
1988,41655272000,10.1737537,23.7364529166667,4.21549175,8.86970343928571,0.809627403225807,18.2163453017483,0.736771673630809,16.85535725,1.02204496481577,8.30347753070416,3056.6695815,1598.722049,144169890000,9.32670224166667,29.6058140833333,8.86970343928571,0.809627403225807,19.7036538010842,0.898458960293733,3056.6695815,1598.722049,171.721153190864,0.089284327311342
1989,41655272000,10.15910345,23.52226225,3.12562135,6.27848525357143,0.624118629032258,17.3314138333977,0.669280326144707,16.99337725,1.15897609170297,8.194098585955,3089.86677525,1640.68651525,144169890000,9.15906268333333,29.5398996666667,6.27848525357143,0.624118629032258,19.0942240356308,0.858047147664286,3089.86677525,1640.68651525,161.358033269366,0.155513581412565
1990,41655272000,10.141786475,23.71680325,4.17124125,7.07696152857143,0.738370870967742,18.2797040426572,0.802077190288733,15.89586125,1.8652935404402,7.11448725081373,3480.678671,1670.161716,144169890000,9.704533625,29.634993,7.07696152857143,0.738370870967742,19.663224144884,0.980424011022401,3480.678671,1670.161716,210.255901725143,0.785870067400316
1991,41655272000,10.2760998416667,23.717033,5.0204705,8.78518213928571,0.854870790322581,17.9271403501066,0.761600815923297,16.688314,1.0136736184893,8.10692894289298,3287.7781855,1708.8048305,144169890000,9.17716138333333,29.771453,8.78518213928571,0.854870790322581,19.4904114965144,0.936648476216612,3287.7781855,1708.8048305,176.011630080365,0.529118040942302
1992,41655272000,10.0603291416667,23.7622035,3.55453485,6.66909216071429,0.691376064516129,21.564110357871,0.730998775367112,16.60706325,0.850459207813746,8.45904907624234,3115.71738625,1759.40317125,144169890000,9.24770535833333,29.8109883333333,6.66909216071429,0.691376064516129,27.96746893556,0.953297006063921,3115.71738625,1759.40317125,159.691229892227,0.113769707584172
1993,41655272000,9.6012518,24.06054575,3.31657945,8.73689177142857,0.680571709677419,22.5638669072032,0.766968266553261,16.43218675,1.13483419494716,8.06755043121769,3214.0325345,1673.7027145,144169890000,8.76722553333333,29.8391345,8.73689177142857,0.680571709677419,27.5936747291234,1.01545386016304,3214.0325345,1673.7027145,169.286606700554,0.148072099906635
1994,41655272000,10.101092775,24.2780106666667,3.3112534,10.3396521821429,0.675870338709677,21.3694501079369,0.679443653530839,16.927368,0.451550164950408,9.44722564914384,2614.03281275,1517.74660025,144169890000,8.8810027,29.7668838333333,10.3396521821429,0.675870338709677,23.6717729454576,0.884407383501803,2614.03281275,1517.74660025,113.574967139389,0.000504797939562814
